Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2013 - 2014,September - November,3,GREENE,7225,Restaurants and Other Eating Places,11833567,21,21201437225
F,2013 - 2014,September - November,3,HAMILTON,7225,Restaurants and Other Eating Places,1326205,22,22201437225
F,2013 - 2014,September - November,3,HERKIMER,7225,Restaurants and Other Eating Places,13010705,23,23201437225
F,2013 - 2014,September - November,3,JEFFERSON,7225,Restaurants and Other Eating Places,37417801,24,24201437225
F,2013 - 2014,September - November,3,LEWIS,7225,Restaurants and Other Eating Places,3602969,25,25201437225
F,2013 - 2014,September - November,3,LIVINGSTON,7225,Restaurants and Other Eating Places,14307941,26,26201437225
F,2013 - 2014,September - November,3,MADISON,7225,Restaurants and Other Eating Places,15177692,27,27201437225
F,2013 - 2014,September - November,3,MONROE,7225,Restaurants and Other Eating Places,225671726,28,28201437225
F,2013 - 2014,September - November,3,MONTGOMERY,7225,Restaurants and Other Eating Places,10453618,29,29201437225
F,2013 - 2014,September - November,3,NASSAU,7225,Restaurants and Other Eating Places,513277865,30,30201437225
F,2013 - 2014,September - November,3,NIAGARA,7225,Restaurants and Other Eating Places,58923696,31,31201437225
F,2013 - 2014,September - November,3,NY CITY,7225,Restaurants and Other Eating Places,3955589364,32,32201437225
F,2013 - 2014,September - November,3,ONEIDA,7225,Restaurants and Other Eating Places,57410328,33,33201437225
F,2013 - 2014,September - November,3,ONONDAGA,7225,Restaurants and Other Eating Places,162426808,34,34201437225
F,2013 - 2014,September - November,3,ONTARIO,7225,Restaurants and Other Eating Places,44285833,35,35201437225
F,2013 - 2014,September - November,3,ORANGE,7225,Restaurants and Other Eating Places,104966763,36,36201437225
F,2013 - 2014,September - November,3,ORLEANS,7225,Restaurants and Other Eating Places,6288689,37,37201437225
F,2013 - 2014,September - November,3,OSWEGO,7225,Restaurants and Other Eating Places,14766539,38,38201437225
F,2013 - 2014,September - November,3,OTSEGO,7225,Restaurants and Other Eating Places,15932933,39,39201437225
F,2013 - 2014,September - November,3,PUTNAM,7225,Restaurants and Other Eating Places,21923653,40,40201437225
F,2013 - 2014,September - November,3,RENSSELAER,7225,Restaurants and Other Eating Places,32692743,41,41201437225
F,2013 - 2014,September - November,3,ROCKLAND,7225,Restaurants and Other Eating Places,86664305,42,42201437225
F,2013 - 2014,September - November,3,SARATOGA,7225,Restaurants and Other Eating Places,78636224,43,43201437225
F,2013 - 2014,September - November,3,SCHENECTADY,7225,Restaurants and Other Eating Places,35262283,44,44201437225
F,2013 - 2014,September - November,3,SCHOHARIE,7225,Restaurants and Other Eating Places,4780689,45,45201437225
F,2013 - 2014,September - November,3,SCHUYLER,7225,Restaurants and Other Eating Places,4374583,46,46201437225
F,2013 - 2014,September - November,3,SENECA,7225,Restaurants and Other Eating Places,8566644,47,47201437225
F,2013 - 2014,September - November,3,ST LAWRENCE,7225,Restaurants and Other Eating Places,21541999,48,48201437225
F,2013 - 2014,September - November,3,STEUBEN,7225,Restaurants and Other Eating Places,20132377,49,49201437225
F,2013 - 2014,September - November,3,SUFFOLK,7225,Restaurants and Other Eating Places,525436030,50,50201437225
F,2013 - 2014,September - November,3,SULLIVAN,7225,Restaurants and Other Eating Places,11761606,51,51201437225
F,2013 - 2014,September - November,3,TIOGA,7225,Restaurants and Other Eating Places,6300561,52,52201437225
F,2013 - 2014,September - November,3,TOMPKINS,7225,Restaurants and Other Eating Places,33289400,53,53201437225
F,2013 - 2014,September - November,3,ULSTER,7225,Restaurants and Other Eating Places,51148363,54,54201437225
F,2013 - 2014,September - November,3,WARREN,7225,Restaurants and Other Eating Places,34588576,55,55201437225
F,2013 - 2014,September - November,3,WASHINGTON,7225,Restaurants and Other Eating Places,6892245,56,56201437225
F,2013 - 2014,September - November,3,WAYNE,7225,Restaurants and Other Eating Places,14922794,57,57201437225
F,2013 - 2014,September - November,3,WESTCHESTER,7225,Restaurants and Other Eating Places,333379340,58,58201437225
F,2013 - 2014,September - November,3,WYOMING,7225,Restaurants and Other Eating Places,6762633,59,59201437225
F,2013 - 2014,September - November,3,YATES,7225,Restaurants and Other Eating Places,3838881,60,60201437225
F,2013 - 2014,June - August,2,NY STATE,7225,Restaurants and Other Eating Places,7813111959,1,1201427225
F,2013 - 2014,June - August,2,MCTD,7225,Restaurants and Other Eating Places,5780355173,2,2201427225
F,2013 - 2014,June - August,2,ALBANY,7225,Restaurants and Other Eating Places,129937628,3,3201427225
F,2013 - 2014,June - August,2,ALLEGANY,7225,Restaurants and Other Eating Places,7453386,4,4201427225
F,2013 - 2014,June - August,2,BROOME,7225,Restaurants and Other Eating Places,61123348,5,5201427225
F,2013 - 2014,June - August,2,CATTARAUGUS,7225,Restaurants and Other Eating Places,19492207,6,6201427225
F,2013 - 2014,June - August,2,CAYUGA,7225,Restaurants and Other Eating Places,20593313,7,7201427225
F,2013 - 2014,June - August,2,CHAUTAUQUA,7225,Restaurants and Other Eating Places,42003417,8,8201427225
F,2013 - 2014,June - August,2,CHEMUNG,7225,Restaurants and Other Eating Places,27084240,9,9201427225
F,2013 - 2014,June - August,2,CHENANGO,7225,Restaurants and Other Eating Places,7926922,10,10201427225
F,2013 - 2014,June - August,2,CLINTON,7225,Restaurants and Other Eating Places,25896613,11,11201427225
F,2013 - 2014,June - August,2,COLUMBIA,7225,Restaurants and Other Eating Places,16731166,12,12201427225
F,2013 - 2014,June - August,2,CORTLAND,7225,Restaurants and Other Eating Places,13059158,13,13201427225
F,2013 - 2014,June - August,2,DELAWARE,7225,Restaurants and Other Eating Places,7590541,14,14201427225
F,2013 - 2014,June - August,2,DUTCHESS,7225,Restaurants and Other Eating Places,92804643,15,15201427225
F,2013 - 2014,June - August,2,ERIE,7225,Restaurants and Other Eating Places,355017167,16,16201427225
F,2013 - 2014,June - August,2,ESSEX,7225,Restaurants and Other Eating Places,19556983,17,17201427225
F,2013 - 2014,June - August,2,FRANKLIN,7225,Restaurants and Other Eating Places,9092788,18,18201427225
F,2013 - 2014,June - August,2,FULTON,7225,Restaurants and Other Eating Places,12666490,19,19201427225
F,2013 - 2014,June - August,2,GENESEE,7225,Restaurants and Other Eating Places,19929571,20,20201427225
F,2013 - 2014,June - August,2,GREENE,7225,Restaurants and Other Eating Places,13705985,21,21201427225
F,2013 - 2014,June - August,2,HAMILTON,7225,Restaurants and Other Eating Places,3448361,22,22201427225
F,2013 - 2014,June - August,2,HERKIMER,7225,Restaurants and Other Eating Places,17527143,23,23201427225
F,2013 - 2014,June - August,2,JEFFERSON,7225,Restaurants and Other Eating Places,47488833,24,24201427225
F,2013 - 2014,June - August,2,LEWIS,7225,Restaurants and Other Eating Places,4106558,25,25201427225
F,2013 - 2014,June - August,2,LIVINGSTON,7225,Restaurants and Other Eating Places,16353178,26,26201427225
F,2013 - 2014,June - August,2,MADISON,7225,Restaurants and Other Eating Places,16845775,27,27201427225
F,2013 - 2014,June - August,2,MONROE,7225,Restaurants and Other Eating Places,240228584,28,28201427225
F,2013 - 2014,June - August,2,MONTGOMERY,7225,Restaurants and Other Eating Places,11828362,29,29201427225
F,2013 - 2014,June - August,2,NASSAU,7225,Restaurants and Other Eating Places,560630381,30,30201427225
F,2013 - 2014,June - August,2,NIAGARA,7225,Restaurants and Other Eating Places,71723533,31,31201427225
F,2013 - 2014,June - August,2,NY CITY,7225,Restaurants and Other Eating Places,3864598408,32,32201427225
F,2013 - 2014,June - August,2,ONEIDA,7225,Restaurants and Other Eating Places,64862901,33,33201427225
F,2013 - 2014,June - August,2,ONONDAGA,7225,Restaurants and Other Eating Places,168151612,34,34201427225
F,2013 - 2014,June - August,2,ONTARIO,7225,Restaurants and Other Eating Places,49447140,35,35201427225
F,2013 - 2014,June - August,2,ORANGE,7225,Restaurants and Other Eating Places,115253625,36,36201427225
F,2013 - 2014,June - August,2,ORLEANS,7225,Restaurants and Other Eating Places,6767087,37,37201427225
F,2013 - 2014,June - August,2,OSWEGO,7225,Restaurants and Other Eating Places,18516359,38,38201427225
F,2013 - 2014,June - August,2,OTSEGO,7225,Restaurants and Other Eating Places,24420815,39,39201427225
F,2013 - 2014,June - August,2,PUTNAM,7225,Restaurants and Other Eating Places,23645660,40,40201427225
F,2013 - 2014,June - August,2,RENSSELAER,7225,Restaurants and Other Eating Places,35946828,41,41201427225
F,2013 - 2014,June - August,2,ROCKLAND,7225,Restaurants and Other Eating Places,92195917,42,42201427225
F,2013 - 2014,June - August,2,SARATOGA,7225,Restaurants and Other Eating Places,99814225,43,43201427225
F,2013 - 2014,June - August,2,SCHENECTADY,7225,Restaurants and Other Eating Places,38551997,44,44201427225
F,2013 - 2014,June - August,2,SCHOHARIE,7225,Restaurants and Other Eating Places,5616694,45,45201427225
F,2013 - 2014,June - August,2,SCHUYLER,7225,Restaurants and Other Eating Places,6120164,46,46201427225
F,2013 - 2014,June - August,2,SENECA,7225,Restaurants and Other Eating Places,10994154,47,47201427225
F,2013 - 2014,June - August,2,ST LAWRENCE,7225,Restaurants and Other Eating Places,21650251,48,48201427225
F,2013 - 2014,June - August,2,STEUBEN,7225,Restaurants and Other Eating Places,23899965,49,49201427225
F,2013 - 2014,June - August,2,SUFFOLK,7225,Restaurants and Other Eating Places,681306893,50,50201427225
F,2013 - 2014,June - August,2,SULLIVAN,7225,Restaurants and Other Eating Places,16407387,51,51201427225
F,2013 - 2014,June - August,2,TIOGA,7225,Restaurants and Other Eating Places,7305540,52,52201427225
F,2013 - 2014,June - August,2,TOMPKINS,7225,Restaurants and Other Eating Places,33540859,53,53201427225
F,2013 - 2014,June - August,2,ULSTER,7225,Restaurants and Other Eating Places,60252560,54,54201427225
F,2013 - 2014,June - August,2,WARREN,7225,Restaurants and Other Eating Places,58481102,55,55201427225
F,2013 - 2014,June - August,2,WASHINGTON,7225,Restaurants and Other Eating Places,7907094,56,56201427225
F,2013 - 2014,June - August,2,WAYNE,7225,Restaurants and Other Eating Places,17975894,57,57201427225
F,2013 - 2014,June - August,2,WESTCHESTER,7225,Restaurants and Other Eating Places,350523981,58,58201427225
F,2013 - 2014,June - August,2,WYOMING,7225,Restaurants and Other Eating Places,8513566,59,59201427225
F,2013 - 2014,June - August,2,YATES,7225,Restaurants and Other Eating Places,4877784,60,60201427225
F,2013 - 2014,March - May,1,NY STATE,7225,Restaurants and Other Eating Places,7438162212,1,1201417225
F,2013 - 2014,March - May,1,MCTD,7225,Restaurants and Other Eating Places,5613381474,2,2201417225
F,2013 - 2014,March - May,1,ALBANY,7225,Restaurants and Other Eating Places,127443574,3,3201417225
F,2013 - 2014,March - May,1,ALLEGANY,7225,Restaurants and Other Eating Places,6826369,4,4201417225
F,2013 - 2014,March - May,1,BROOME,7225,Restaurants and Other Eating Places,62402856,5,5201417225
F,2013 - 2014,March - May,1,CATTARAUGUS,7225,Restaurants and Other Eating Places,17987969,6,6201417225
F,2013 - 2014,March - May,1,CAYUGA,7225,Restaurants and Other Eating Places,17217574,7,7201417225
F,2013 - 2014,March - May,1,CHAUTAUQUA,7225,Restaurants and Other Eating Places,33943064,8,8201417225
F,2013 - 2014,March - May,1,CHEMUNG,7225,Restaurants and Other Eating Places,26776323,9,9201417225
F,2013 - 2014,March - May,1,CHENANGO,7225,Restaurants and Other Eating Places,7314249,10,10201417225
F,2013 - 2014,March - May,1,CLINTON,7225,Restaurants and Other Eating Places,22652562,11,11201417225
F,2013 - 2014,March - May,1,COLUMBIA,7225,Restaurants and Other Eating Places,13205358,12,12201417225
F,2013 - 2014,March - May,1,CORTLAND,7225,Restaurants and Other Eating Places,12750041,13,13201417225
F,2013 - 2014,March - May,1,DELAWARE,7225,Restaurants and Other Eating Places,6206411,14,14201417225
F,2013 - 2014,March - May,1,DUTCHESS,7225,Restaurants and Other Eating Places,88132290,15,15201417225
F,2013 - 2014,March - May,1,ERIE,7225,Restaurants and Other Eating Places,339037823,16,16201417225
F,2013 - 2014,March - May,1,ESSEX,7225,Restaurants and Other Eating Places,8891079,17,17201417225
F,2013 - 2014,March - May,1,FRANKLIN,7225,Restaurants and Other Eating Places,6929268,18,18201417225
F,2013 - 2014,March - May,1,FULTON,7225,Restaurants and Other Eating Places,10973213,19,19201417225
F,2013 - 2014,March - May,1,GENESEE,7225,Restaurants and Other Eating Places,17696474,20,20201417225
F,2013 - 2014,March - May,1,GREENE,7225,Restaurants and Other Eating Places,10194288,21,21201417225
F,2013 - 2014,March - May,1,HAMILTON,7225,Restaurants and Other Eating Places,766619,22,22201417225
F,2013 - 2014,March - May,1,HERKIMER,7225,Restaurants and Other Eating Places,11836265,23,23201417225
F,2013 - 2014,March - May,1,JEFFERSON,7225,Restaurants and Other Eating Places,37279250,24,24201417225
F,2013 - 2014,March - May,1,LEWIS,7225,Restaurants and Other Eating Places,3743412,25,25201417225
F,2013 - 2014,March - May,1,LIVINGSTON,7225,Restaurants and Other Eating Places,14625544,26,26201417225
F,2013 - 2014,March - May,1,MADISON,7225,Restaurants and Other Eating Places,14874521,27,27201417225
F,2013 - 2014,March - May,1,MONROE,7225,Restaurants and Other Eating Places,238476477,28,28201417225
F,2013 - 2014,March - May,1,MONTGOMERY,7225,Restaurants and Other Eating Places,9986141,29,29201417225
F,2013 - 2014,March - May,1,NASSAU,7225,Restaurants and Other Eating Places,534536479,30,30201417225
F,2013 - 2014,March - May,1,NIAGARA,7225,Restaurants and Other Eating Places,59241245,31,31201417225
F,2013 - 2014,March - May,1,NY CITY,7225,Restaurants and Other Eating Places,3914045174,32,32201417225
F,2013 - 2014,March - May,1,ONEIDA,7225,Restaurants and Other Eating Places,58240007,33,33201417225
F,2013 - 2014,March - May,1,ONONDAGA,7225,Restaurants and Other Eating Places,164843113,34,34201417225
F,2013 - 2014,March - May,1,ONTARIO,7225,Restaurants and Other Eating Places,43046944,35,35201417225
F,2013 - 2014,March - May,1,ORANGE,7225,Restaurants and Other Eating Places,106280005,36,36201417225
F,2013 - 2014,March - May,1,ORLEANS,7225,Restaurants and Other Eating Places,6289740,37,37201417225
F,2013 - 2014,March - May,1,OSWEGO,7225,Restaurants and Other Eating Places,14982215,38,38201417225
F,2013 - 2014,March - May,1,OTSEGO,7225,Restaurants and Other Eating Places,15750125,39,39201417225
F,2013 - 2014,March - May,1,PUTNAM,7225,Restaurants and Other Eating Places,21375928,40,40201417225
F,2013 - 2014,March - May,1,RENSSELAER,7225,Restaurants and Other Eating Places,34845903,41,41201417225
F,2013 - 2014,March - May,1,ROCKLAND,7225,Restaurants and Other Eating Places,87043548,42,42201417225
F,2013 - 2014,March - May,1,SARATOGA,7225,Restaurants and Other Eating Places,79172728,43,43201417225
F,2013 - 2014,March - May,1,SCHENECTADY,7225,Restaurants and Other Eating Places,37134415,44,44201417225
F,2013 - 2014,March - May,1,SCHOHARIE,7225,Restaurants and Other Eating Places,4603764,45,45201417225
F,2013 - 2014,March - May,1,SCHUYLER,7225,Restaurants and Other Eating Places,3702667,46,46201417225
F,2013 - 2014,March - May,1,SENECA,7225,Restaurants and Other Eating Places,8165243,47,47201417225
F,2013 - 2014,March - May,1,ST LAWRENCE,7225,Restaurants and Other Eating Places,21805687,48,48201417225
F,2013 - 2014,March - May,1,STEUBEN,7225,Restaurants and Other Eating Places,20035772,49,49201417225
F,2013 - 2014,March - May,1,SUFFOLK,7225,Restaurants and Other Eating Places,519423490,50,50201417225
F,2013 - 2014,March - May,1,SULLIVAN,7225,Restaurants and Other Eating Places,10949395,51,51201417225
F,2013 - 2014,March - May,1,TIOGA,7225,Restaurants and Other Eating Places,6631619,52,52201417225
F,2013 - 2014,March - May,1,TOMPKINS,7225,Restaurants and Other Eating Places,34584980,53,53201417225
F,2013 - 2014,March - May,1,ULSTER,7225,Restaurants and Other Eating Places,49698681,54,54201417225
F,2013 - 2014,March - May,1,WARREN,7225,Restaurants and Other Eating Places,31964221,55,55201417225
