Status,Sales Tax Year,Selling Period,Sales Tax Quarter,Jurisdiction,NAICS Industry Group,Description,Taxable Sales and Purchases,Jurisdiction Sort Order,Row Update Indicator
F,2016 - 2017,December - February,4,NASSAU,4441,Building Material and Supplies Dealers,229069299,30,30201744441
F,2016 - 2017,December - February,4,NIAGARA,4441,Building Material and Supplies Dealers,27303728,31,31201744441
F,2016 - 2017,December - February,4,NY CITY,4441,Building Material and Supplies Dealers,762286188,32,32201744441
F,2016 - 2017,December - February,4,ONEIDA,4441,Building Material and Supplies Dealers,36663802,33,33201744441
F,2016 - 2017,December - February,4,ONONDAGA,4441,Building Material and Supplies Dealers,77332664,34,34201744441
F,2016 - 2017,December - February,4,ONTARIO,4441,Building Material and Supplies Dealers,27178788,35,35201744441
F,2016 - 2017,December - February,4,ORANGE,4441,Building Material and Supplies Dealers,66711737,36,36201744441
F,2016 - 2017,December - February,4,ORLEANS,4441,Building Material and Supplies Dealers,3039453,37,37201744441
F,2016 - 2017,December - February,4,OSWEGO,4441,Building Material and Supplies Dealers,5587165,38,38201744441
F,2016 - 2017,December - February,4,OTSEGO,4441,Building Material and Supplies Dealers,13468807,39,39201744441
F,2016 - 2017,December - February,4,PUTNAM,4441,Building Material and Supplies Dealers,19746191,40,40201744441
F,2016 - 2017,December - February,4,RENSSELAER,4441,Building Material and Supplies Dealers,22394620,41,41201744441
F,2016 - 2017,December - February,4,ROCKLAND,4441,Building Material and Supplies Dealers,48491475,42,42201744441
F,2016 - 2017,December - February,4,SARATOGA,4441,Building Material and Supplies Dealers,56710323,43,43201744441
F,2016 - 2017,December - February,4,SCHENECTADY,4441,Building Material and Supplies Dealers,24434208,44,44201744441
F,2016 - 2017,December - February,4,SCHOHARIE,4441,Building Material and Supplies Dealers,2380997,45,45201744441
F,2016 - 2017,December - February,4,SCHUYLER,4441,Building Material and Supplies Dealers,1130379,46,46201744441
F,2016 - 2017,December - February,4,SENECA,4441,Building Material and Supplies Dealers,8122676,47,47201744441
F,2016 - 2017,December - February,4,ST LAWRENCE,4441,Building Material and Supplies Dealers,21745525,48,48201744441
F,2016 - 2017,December - February,4,STEUBEN,4441,Building Material and Supplies Dealers,20301610,49,49201744441
F,2016 - 2017,December - February,4,SUFFOLK,4441,Building Material and Supplies Dealers,378920706,50,50201744441
F,2016 - 2017,December - February,4,SULLIVAN,4441,Building Material and Supplies Dealers,12414486,51,51201744441
F,2016 - 2017,December - February,4,TIOGA,4441,Building Material and Supplies Dealers,3024093,52,52201744441
F,2016 - 2017,December - February,4,TOMPKINS,4441,Building Material and Supplies Dealers,17323297,53,53201744441
F,2016 - 2017,December - February,4,ULSTER,4441,Building Material and Supplies Dealers,34571450,54,54201744441
F,2016 - 2017,December - February,4,WARREN,4441,Building Material and Supplies Dealers,23282965,55,55201744441
F,2016 - 2017,December - February,4,WASHINGTON,4441,Building Material and Supplies Dealers,6404297,56,56201744441
F,2016 - 2017,December - February,4,WAYNE,4441,Building Material and Supplies Dealers,13472527,57,57201744441
F,2016 - 2017,December - February,4,WESTCHESTER,4441,Building Material and Supplies Dealers,162306354,58,58201744441
F,2016 - 2017,December - February,4,WYOMING,4441,Building Material and Supplies Dealers,4112654,59,59201744441
F,2016 - 2017,December - February,4,YATES,4441,Building Material and Supplies Dealers,4072564,60,60201744441
F,2016 - 2017,September - November,3,NY STATE,4441,Building Material and Supplies Dealers,3306289991,1,1201734441
F,2016 - 2017,September - November,3,MCTD,4441,Building Material and Supplies Dealers,2004101065,2,2201734441
F,2016 - 2017,September - November,3,ALBANY,4441,Building Material and Supplies Dealers,69175586,3,3201734441
F,2016 - 2017,September - November,3,ALLEGANY,4441,Building Material and Supplies Dealers,5019524,4,4201734441
F,2016 - 2017,September - November,3,BROOME,4441,Building Material and Supplies Dealers,37613015,5,5201734441
F,2016 - 2017,September - November,3,CATTARAUGUS,4441,Building Material and Supplies Dealers,16999731,6,6201734441
F,2016 - 2017,September - November,3,CAYUGA,4441,Building Material and Supplies Dealers,17218587,7,7201734441
F,2016 - 2017,September - November,3,CHAUTAUQUA,4441,Building Material and Supplies Dealers,24766571,8,8201734441
F,2016 - 2017,September - November,3,CHEMUNG,4441,Building Material and Supplies Dealers,17297845,9,9201734441
F,2016 - 2017,September - November,3,CHENANGO,4441,Building Material and Supplies Dealers,8791351,10,10201734441
F,2016 - 2017,September - November,3,CLINTON,4441,Building Material and Supplies Dealers,21986272,11,11201734441
F,2016 - 2017,September - November,3,COLUMBIA,4441,Building Material and Supplies Dealers,21148211,12,12201734441
F,2016 - 2017,September - November,3,CORTLAND,4441,Building Material and Supplies Dealers,12412324,13,13201734441
F,2016 - 2017,September - November,3,DELAWARE,4441,Building Material and Supplies Dealers,12359793,14,14201734441
F,2016 - 2017,September - November,3,DUTCHESS,4441,Building Material and Supplies Dealers,68196696,15,15201734441
F,2016 - 2017,September - November,3,ERIE,4441,Building Material and Supplies Dealers,176316537,16,16201734441
F,2016 - 2017,September - November,3,ESSEX,4441,Building Material and Supplies Dealers,13134225,17,17201734441
F,2016 - 2017,September - November,3,FRANKLIN,4441,Building Material and Supplies Dealers,9067050,18,18201734441
F,2016 - 2017,September - November,3,FULTON,4441,Building Material and Supplies Dealers,9974945,19,19201734441
F,2016 - 2017,September - November,3,GENESEE,4441,Building Material and Supplies Dealers,11942477,20,20201734441
F,2016 - 2017,September - November,3,GREENE,4441,Building Material and Supplies Dealers,18284644,21,21201734441
F,2016 - 2017,September - November,3,HAMILTON,4441,Building Material and Supplies Dealers,1834521,22,22201734441
F,2016 - 2017,September - November,3,HERKIMER,4441,Building Material and Supplies Dealers,11111110,23,23201734441
F,2016 - 2017,September - November,3,JEFFERSON,4441,Building Material and Supplies Dealers,30631017,24,24201734441
F,2016 - 2017,September - November,3,LEWIS,4441,Building Material and Supplies Dealers,5496487,25,25201734441
F,2016 - 2017,September - November,3,LIVINGSTON,4441,Building Material and Supplies Dealers,8657083,26,26201734441
F,2016 - 2017,September - November,3,MADISON,4441,Building Material and Supplies Dealers,13917697,27,27201734441
F,2016 - 2017,September - November,3,MONROE,4441,Building Material and Supplies Dealers,124323932,28,28201734441
F,2016 - 2017,September - November,3,MONTGOMERY,4441,Building Material and Supplies Dealers,16191316,29,29201734441
F,2016 - 2017,September - November,3,NASSAU,4441,Building Material and Supplies Dealers,266426547,30,30201734441
F,2016 - 2017,September - November,3,NIAGARA,4441,Building Material and Supplies Dealers,35523232,31,31201734441
F,2016 - 2017,September - November,3,NY CITY,4441,Building Material and Supplies Dealers,853484633,32,32201734441
F,2016 - 2017,September - November,3,ONEIDA,4441,Building Material and Supplies Dealers,47997150,33,33201734441
F,2016 - 2017,September - November,3,ONONDAGA,4441,Building Material and Supplies Dealers,97984185,34,34201734441
F,2016 - 2017,September - November,3,ONTARIO,4441,Building Material and Supplies Dealers,33151206,35,35201734441
F,2016 - 2017,September - November,3,ORANGE,4441,Building Material and Supplies Dealers,81147876,36,36201734441
F,2016 - 2017,September - November,3,ORLEANS,4441,Building Material and Supplies Dealers,4011593,37,37201734441
F,2016 - 2017,September - November,3,OSWEGO,4441,Building Material and Supplies Dealers,9370806,38,38201734441
F,2016 - 2017,September - November,3,OTSEGO,4441,Building Material and Supplies Dealers,17378703,39,39201734441
F,2016 - 2017,September - November,3,PUTNAM,4441,Building Material and Supplies Dealers,25015295,40,40201734441
F,2016 - 2017,September - November,3,RENSSELAER,4441,Building Material and Supplies Dealers,28598996,41,41201734441
F,2016 - 2017,September - November,3,ROCKLAND,4441,Building Material and Supplies Dealers,58606264,42,42201734441
F,2016 - 2017,September - November,3,SARATOGA,4441,Building Material and Supplies Dealers,67868422,43,43201734441
F,2016 - 2017,September - November,3,SCHENECTADY,4441,Building Material and Supplies Dealers,31110362,44,44201734441
F,2016 - 2017,September - November,3,SCHOHARIE,4441,Building Material and Supplies Dealers,3553399,45,45201734441
F,2016 - 2017,September - November,3,SCHUYLER,4441,Building Material and Supplies Dealers,1586103,46,46201734441
F,2016 - 2017,September - November,3,SENECA,4441,Building Material and Supplies Dealers,10251306,47,47201734441
F,2016 - 2017,September - November,3,ST LAWRENCE,4441,Building Material and Supplies Dealers,27563037,48,48201734441
F,2016 - 2017,September - November,3,STEUBEN,4441,Building Material and Supplies Dealers,24176859,49,49201734441
F,2016 - 2017,September - November,3,SUFFOLK,4441,Building Material and Supplies Dealers,444500960,50,50201734441
F,2016 - 2017,September - November,3,SULLIVAN,4441,Building Material and Supplies Dealers,17213655,51,51201734441
F,2016 - 2017,September - November,3,TIOGA,4441,Building Material and Supplies Dealers,3731050,52,52201734441
F,2016 - 2017,September - November,3,TOMPKINS,4441,Building Material and Supplies Dealers,20386498,53,53201734441
F,2016 - 2017,September - November,3,ULSTER,4441,Building Material and Supplies Dealers,44376804,54,54201734441
F,2016 - 2017,September - November,3,WARREN,4441,Building Material and Supplies Dealers,28537761,55,55201734441
F,2016 - 2017,September - November,3,WASHINGTON,4441,Building Material and Supplies Dealers,8581861,56,56201734441
F,2016 - 2017,September - November,3,WAYNE,4441,Building Material and Supplies Dealers,16683198,57,57201734441
F,2016 - 2017,September - November,3,WESTCHESTER,4441,Building Material and Supplies Dealers,206912768,58,58201734441
F,2016 - 2017,September - November,3,WYOMING,4441,Building Material and Supplies Dealers,5945802,59,59201734441
F,2016 - 2017,September - November,3,YATES,4441,Building Material and Supplies Dealers,5146173,60,60201734441
F,2016 - 2017,June - August,2,NY STATE,4441,Building Material and Supplies Dealers,3640294969,1,1201724441
F,2016 - 2017,June - August,2,MCTD,4441,Building Material and Supplies Dealers,2178642833,2,2201724441
F,2016 - 2017,June - August,2,ALBANY,4441,Building Material and Supplies Dealers,75848535,3,3201724441
F,2016 - 2017,June - August,2,ALLEGANY,4441,Building Material and Supplies Dealers,5604323,4,4201724441
F,2016 - 2017,June - August,2,BROOME,4441,Building Material and Supplies Dealers,43770516,5,5201724441
F,2016 - 2017,June - August,2,CATTARAUGUS,4441,Building Material and Supplies Dealers,18493929,6,6201724441
F,2016 - 2017,June - August,2,CAYUGA,4441,Building Material and Supplies Dealers,19013398,7,7201724441
F,2016 - 2017,June - August,2,CHAUTAUQUA,4441,Building Material and Supplies Dealers,28826512,8,8201724441
F,2016 - 2017,June - August,2,CHEMUNG,4441,Building Material and Supplies Dealers,19595306,9,9201724441
F,2016 - 2017,June - August,2,CHENANGO,4441,Building Material and Supplies Dealers,10073261,10,10201724441
F,2016 - 2017,June - August,2,CLINTON,4441,Building Material and Supplies Dealers,23885228,11,11201724441
F,2016 - 2017,June - August,2,COLUMBIA,4441,Building Material and Supplies Dealers,22252456,12,12201724441
F,2016 - 2017,June - August,2,CORTLAND,4441,Building Material and Supplies Dealers,14051002,13,13201724441
F,2016 - 2017,June - August,2,DELAWARE,4441,Building Material and Supplies Dealers,13854102,14,14201724441
F,2016 - 2017,June - August,2,DUTCHESS,4441,Building Material and Supplies Dealers,72401401,15,15201724441
F,2016 - 2017,June - August,2,ERIE,4441,Building Material and Supplies Dealers,194912296,16,16201724441
F,2016 - 2017,June - August,2,ESSEX,4441,Building Material and Supplies Dealers,13879816,17,17201724441
F,2016 - 2017,June - August,2,FRANKLIN,4441,Building Material and Supplies Dealers,10667760,18,18201724441
F,2016 - 2017,June - August,2,FULTON,4441,Building Material and Supplies Dealers,10395227,19,19201724441
F,2016 - 2017,June - August,2,GENESEE,4441,Building Material and Supplies Dealers,12978009,20,20201724441
F,2016 - 2017,June - August,2,GREENE,4441,Building Material and Supplies Dealers,19789794,21,21201724441
F,2016 - 2017,June - August,2,HAMILTON,4441,Building Material and Supplies Dealers,1913341,22,22201724441
F,2016 - 2017,June - August,2,HERKIMER,4441,Building Material and Supplies Dealers,12975063,23,23201724441
F,2016 - 2017,June - August,2,JEFFERSON,4441,Building Material and Supplies Dealers,36898394,24,24201724441
F,2016 - 2017,June - August,2,LEWIS,4441,Building Material and Supplies Dealers,5923635,25,25201724441
F,2016 - 2017,June - August,2,LIVINGSTON,4441,Building Material and Supplies Dealers,9940189,26,26201724441
F,2016 - 2017,June - August,2,MADISON,4441,Building Material and Supplies Dealers,16335457,27,27201724441
F,2016 - 2017,June - August,2,MONROE,4441,Building Material and Supplies Dealers,141517075,28,28201724441
F,2016 - 2017,June - August,2,MONTGOMERY,4441,Building Material and Supplies Dealers,17487428,29,29201724441
F,2016 - 2017,June - August,2,NASSAU,4441,Building Material and Supplies Dealers,296683035,30,30201724441
F,2016 - 2017,June - August,2,NIAGARA,4441,Building Material and Supplies Dealers,38659004,31,31201724441
F,2016 - 2017,June - August,2,NY CITY,4441,Building Material and Supplies Dealers,901824726,32,32201724441
F,2016 - 2017,June - August,2,ONEIDA,4441,Building Material and Supplies Dealers,54368074,33,33201724441
F,2016 - 2017,June - August,2,ONONDAGA,4441,Building Material and Supplies Dealers,108559921,34,34201724441
F,2016 - 2017,June - August,2,ONTARIO,4441,Building Material and Supplies Dealers,36076546,35,35201724441
F,2016 - 2017,June - August,2,ORANGE,4441,Building Material and Supplies Dealers,88598134,36,36201724441
F,2016 - 2017,June - August,2,ORLEANS,4441,Building Material and Supplies Dealers,4360723,37,37201724441
F,2016 - 2017,June - August,2,OSWEGO,4441,Building Material and Supplies Dealers,10135748,38,38201724441
F,2016 - 2017,June - August,2,OTSEGO,4441,Building Material and Supplies Dealers,19290389,39,39201724441
F,2016 - 2017,June - August,2,PUTNAM,4441,Building Material and Supplies Dealers,27347836,40,40201724441
F,2016 - 2017,June - August,2,RENSSELAER,4441,Building Material and Supplies Dealers,28630015,41,41201724441
F,2016 - 2017,June - August,2,ROCKLAND,4441,Building Material and Supplies Dealers,66583626,42,42201724441
F,2016 - 2017,June - August,2,SARATOGA,4441,Building Material and Supplies Dealers,75055871,43,43201724441
F,2016 - 2017,June - August,2,SCHENECTADY,4441,Building Material and Supplies Dealers,34368611,44,44201724441
F,2016 - 2017,June - August,2,SCHOHARIE,4441,Building Material and Supplies Dealers,3465687,45,45201724441
F,2016 - 2017,June - August,2,SCHUYLER,4441,Building Material and Supplies Dealers,1742988,46,46201724441
F,2016 - 2017,June - August,2,SENECA,4441,Building Material and Supplies Dealers,12177207,47,47201724441
F,2016 - 2017,June - August,2,ST LAWRENCE,4441,Building Material and Supplies Dealers,30539913,48,48201724441
F,2016 - 2017,June - August,2,STEUBEN,4441,Building Material and Supplies Dealers,27199231,49,49201724441
F,2016 - 2017,June - August,2,SUFFOLK,4441,Building Material and Supplies Dealers,502410602,50,50201724441
F,2016 - 2017,June - August,2,SULLIVAN,4441,Building Material and Supplies Dealers,21660050,51,51201724441
F,2016 - 2017,June - August,2,TIOGA,4441,Building Material and Supplies Dealers,3940185,52,52201724441
F,2016 - 2017,June - August,2,TOMPKINS,4441,Building Material and Supplies Dealers,24463971,53,53201724441
F,2016 - 2017,June - August,2,ULSTER,4441,Building Material and Supplies Dealers,49510406,54,54201724441
F,2016 - 2017,June - August,2,WARREN,4441,Building Material and Supplies Dealers,32603400,55,55201724441
F,2016 - 2017,June - August,2,WASHINGTON,4441,Building Material and Supplies Dealers,9691904,56,56201724441
F,2016 - 2017,June - August,2,WAYNE,4441,Building Material and Supplies Dealers,18266866,57,57201724441
F,2016 - 2017,June - August,2,WESTCHESTER,4441,Building Material and Supplies Dealers,222898312,58,58201724441
F,2016 - 2017,June - August,2,WYOMING,4441,Building Material and Supplies Dealers,6673790,59,59201724441
F,2016 - 2017,June - August,2,YATES,4441,Building Material and Supplies Dealers,5921134,60,60201724441
F,2016 - 2017,March - May,1,NY STATE,4441,Building Material and Supplies Dealers,3465659208,1,1201714441
F,2016 - 2017,March - May,1,MCTD,4441,Building Material and Supplies Dealers,2128176918,2,2201714441
F,2016 - 2017,March - May,1,ALBANY,4441,Building Material and Supplies Dealers,72861554,3,3201714441
F,2016 - 2017,March - May,1,ALLEGANY,4441,Building Material and Supplies Dealers,4528439,4,4201714441
F,2016 - 2017,March - May,1,BROOME,4441,Building Material and Supplies Dealers,41073479,5,5201714441
F,2016 - 2017,March - May,1,CATTARAUGUS,4441,Building Material and Supplies Dealers,16631538,6,6201714441
F,2016 - 2017,March - May,1,CAYUGA,4441,Building Material and Supplies Dealers,17841093,7,7201714441
F,2016 - 2017,March - May,1,CHAUTAUQUA,4441,Building Material and Supplies Dealers,26502322,8,8201714441
F,2016 - 2017,March - May,1,CHEMUNG,4441,Building Material and Supplies Dealers,19667856,9,9201714441
F,2016 - 2017,March - May,1,CHENANGO,4441,Building Material and Supplies Dealers,8687349,10,10201714441
F,2016 - 2017,March - May,1,CLINTON,4441,Building Material and Supplies Dealers,19428518,11,11201714441
F,2016 - 2017,March - May,1,COLUMBIA,4441,Building Material and Supplies Dealers,19665665,12,12201714441
F,2016 - 2017,March - May,1,CORTLAND,4441,Building Material and Supplies Dealers,12397786,13,13201714441
F,2016 - 2017,March - May,1,DELAWARE,4441,Building Material and Supplies Dealers,11060136,14,14201714441
F,2016 - 2017,March - May,1,DUTCHESS,4441,Building Material and Supplies Dealers,69823949,15,15201714441
F,2016 - 2017,March - May,1,ERIE,4441,Building Material and Supplies Dealers,186784252,16,16201714441
F,2016 - 2017,March - May,1,ESSEX,4441,Building Material and Supplies Dealers,11137956,17,17201714441
F,2016 - 2017,March - May,1,FRANKLIN,4441,Building Material and Supplies Dealers,7677393,18,18201714441
F,2016 - 2017,March - May,1,FULTON,4441,Building Material and Supplies Dealers,8800411,19,19201714441
F,2016 - 2017,March - May,1,GENESEE,4441,Building Material and Supplies Dealers,12194185,20,20201714441
F,2016 - 2017,March - May,1,GREENE,4441,Building Material and Supplies Dealers,17517093,21,21201714441
F,2016 - 2017,March - May,1,HAMILTON,4441,Building Material and Supplies Dealers,1405465,22,22201714441
F,2016 - 2017,March - May,1,HERKIMER,4441,Building Material and Supplies Dealers,10970649,23,23201714441
F,2016 - 2017,March - May,1,JEFFERSON,4441,Building Material and Supplies Dealers,30538165,24,24201714441
F,2016 - 2017,March - May,1,LEWIS,4441,Building Material and Supplies Dealers,4734623,25,25201714441
F,2016 - 2017,March - May,1,LIVINGSTON,4441,Building Material and Supplies Dealers,8463962,26,26201714441
F,2016 - 2017,March - May,1,MADISON,4441,Building Material and Supplies Dealers,13392058,27,27201714441
F,2016 - 2017,March - May,1,MONROE,4441,Building Material and Supplies Dealers,132461338,28,28201714441
F,2016 - 2017,March - May,1,MONTGOMERY,4441,Building Material and Supplies Dealers,17165806,29,29201714441
F,2016 - 2017,March - May,1,NASSAU,4441,Building Material and Supplies Dealers,288969237,30,30201714441
F,2016 - 2017,March - May,1,NIAGARA,4441,Building Material and Supplies Dealers,36671549,31,31201714441
F,2016 - 2017,March - May,1,NY CITY,4441,Building Material and Supplies Dealers,858704989,32,32201714441
F,2016 - 2017,March - May,1,ONEIDA,4441,Building Material and Supplies Dealers,48921096,33,33201714441
F,2016 - 2017,March - May,1,ONONDAGA,4441,Building Material and Supplies Dealers,102597808,34,34201714441
F,2016 - 2017,March - May,1,ONTARIO,4441,Building Material and Supplies Dealers,34509774,35,35201714441
F,2016 - 2017,March - May,1,ORANGE,4441,Building Material and Supplies Dealers,85583816,36,36201714441
F,2016 - 2017,March - May,1,ORLEANS,4441,Building Material and Supplies Dealers,3687606,37,37201714441
F,2016 - 2017,March - May,1,OSWEGO,4441,Building Material and Supplies Dealers,8441906,38,38201714441
F,2016 - 2017,March - May,1,OTSEGO,4441,Building Material and Supplies Dealers,17186538,39,39201714441
F,2016 - 2017,March - May,1,PUTNAM,4441,Building Material and Supplies Dealers,27222507,40,40201714441
F,2016 - 2017,March - May,1,RENSSELAER,4441,Building Material and Supplies Dealers,26268693,41,41201714441
F,2016 - 2017,March - May,1,ROCKLAND,4441,Building Material and Supplies Dealers,64005539,42,42201714441
F,2016 - 2017,March - May,1,SARATOGA,4441,Building Material and Supplies Dealers,71538556,43,43201714441
F,2016 - 2017,March - May,1,SCHENECTADY,4441,Building Material and Supplies Dealers,32873218,44,44201714441
F,2016 - 2017,March - May,1,SCHOHARIE,4441,Building Material and Supplies Dealers,2831132,45,45201714441
F,2016 - 2017,March - May,1,SCHUYLER,4441,Building Material and Supplies Dealers,1613345,46,46201714441
F,2016 - 2017,March - May,1,SENECA,4441,Building Material and Supplies Dealers,10894344,47,47201714441
F,2016 - 2017,March - May,1,ST LAWRENCE,4441,Building Material and Supplies Dealers,26342836,48,48201714441
F,2016 - 2017,March - May,1,STEUBEN,4441,Building Material and Supplies Dealers,25590260,49,49201714441
F,2016 - 2017,March - May,1,SUFFOLK,4441,Building Material and Supplies Dealers,510915322,50,50201714441
F,2016 - 2017,March - May,1,SULLIVAN,4441,Building Material and Supplies Dealers,17418028,51,51201714441
F,2016 - 2017,March - May,1,TIOGA,4441,Building Material and Supplies Dealers,3556682,52,52201714441
F,2016 - 2017,March - May,1,TOMPKINS,4441,Building Material and Supplies Dealers,20546915,53,53201714441
F,2016 - 2017,March - May,1,ULSTER,4441,Building Material and Supplies Dealers,45970106,54,54201714441
F,2016 - 2017,March - May,1,WARREN,4441,Building Material and Supplies Dealers,30567988,55,55201714441
F,2016 - 2017,March - May,1,WASHINGTON,4441,Building Material and Supplies Dealers,8030186,56,56201714441
F,2016 - 2017,March - May,1,WAYNE,4441,Building Material and Supplies Dealers,16997393,57,57201714441
F,2016 - 2017,March - May,1,WESTCHESTER,4441,Building Material and Supplies Dealers,223069940,58,58201714441
F,2016 - 2017,March - May,1,WYOMING,4441,Building Material and Supplies Dealers,5334831,59,59201714441
F,2016 - 2017,March - May,1,YATES,4441,Building Material and Supplies Dealers,5196142,60,60201714441
F,2015 - 2016,December - February,4,NY STATE,4441,Building Material and Supplies Dealers,2659236709,1,1201644441
F,2015 - 2016,December - February,4,MCTD,4441,Building Material and Supplies Dealers,1671274542,2,2201644441
F,2015 - 2016,December - February,4,ALBANY,4441,Building Material and Supplies Dealers,56813726,3,3201644441
F,2015 - 2016,December - February,4,ALLEGANY,4441,Building Material and Supplies Dealers,3529152,4,4201644441
F,2015 - 2016,December - February,4,BROOME,4441,Building Material and Supplies Dealers,29944970,5,5201644441
F,2015 - 2016,December - February,4,CATTARAUGUS,4441,Building Material and Supplies Dealers,11330522,6,6201644441
F,2015 - 2016,December - February,4,CAYUGA,4441,Building Material and Supplies Dealers,12821639,7,7201644441
F,2015 - 2016,December - February,4,CHAUTAUQUA,4441,Building Material and Supplies Dealers,20063002,8,8201644441
F,2015 - 2016,December - February,4,CHEMUNG,4441,Building Material and Supplies Dealers,14331531,9,9201644441
F,2015 - 2016,December - February,4,CHENANGO,4441,Building Material and Supplies Dealers,6343266,10,10201644441
F,2015 - 2016,December - February,4,CLINTON,4441,Building Material and Supplies Dealers,14816414,11,11201644441
F,2015 - 2016,December - February,4,COLUMBIA,4441,Building Material and Supplies Dealers,16039632,12,12201644441
F,2015 - 2016,December - February,4,CORTLAND,4441,Building Material and Supplies Dealers,9889276,13,13201644441
F,2015 - 2016,December - February,4,DELAWARE,4441,Building Material and Supplies Dealers,8290455,14,14201644441
F,2015 - 2016,December - February,4,DUTCHESS,4441,Building Material and Supplies Dealers,54405102,15,15201644441
F,2015 - 2016,December - February,4,ERIE,4441,Building Material and Supplies Dealers,132486099,16,16201644441
F,2015 - 2016,December - February,4,ESSEX,4441,Building Material and Supplies Dealers,9429721,17,17201644441
F,2015 - 2016,December - February,4,FRANKLIN,4441,Building Material and Supplies Dealers,5918254,18,18201644441
F,2015 - 2016,December - February,4,FULTON,4441,Building Material and Supplies Dealers,7462887,19,19201644441
F,2015 - 2016,December - February,4,GENESEE,4441,Building Material and Supplies Dealers,9420840,20,20201644441
F,2015 - 2016,December - February,4,GREENE,4441,Building Material and Supplies Dealers,13147131,21,21201644441
F,2015 - 2016,December - February,4,HAMILTON,4441,Building Material and Supplies Dealers,1331922,22,22201644441
F,2015 - 2016,December - February,4,HERKIMER,4441,Building Material and Supplies Dealers,8565309,23,23201644441
F,2015 - 2016,December - February,4,JEFFERSON,4441,Building Material and Supplies Dealers,21369951,24,24201644441
F,2015 - 2016,December - February,4,LEWIS,4441,Building Material and Supplies Dealers,3585853,25,25201644441
F,2015 - 2016,December - February,4,LIVINGSTON,4441,Building Material and Supplies Dealers,6787998,26,26201644441
F,2015 - 2016,December - February,4,MADISON,4441,Building Material and Supplies Dealers,10858753,27,27201644441
F,2015 - 2016,December - February,4,MONROE,4441,Building Material and Supplies Dealers,99403477,28,28201644441
F,2015 - 2016,December - February,4,MONTGOMERY,4441,Building Material and Supplies Dealers,12373548,29,29201644441
F,2015 - 2016,December - February,4,NASSAU,4441,Building Material and Supplies Dealers,216976375,30,30201644441
F,2015 - 2016,December - February,4,NIAGARA,4441,Building Material and Supplies Dealers,25093919,31,31201644441
F,2015 - 2016,December - February,4,NY CITY,4441,Building Material and Supplies Dealers,731543472,32,32201644441
F,2015 - 2016,December - February,4,ONEIDA,4441,Building Material and Supplies Dealers,35807783,33,33201644441
F,2015 - 2016,December - February,4,ONONDAGA,4441,Building Material and Supplies Dealers,74170915,34,34201644441
F,2015 - 2016,December - February,4,ONTARIO,4441,Building Material and Supplies Dealers,26712447,35,35201644441
F,2015 - 2016,December - February,4,ORANGE,4441,Building Material and Supplies Dealers,63899221,36,36201644441
F,2015 - 2016,December - February,4,ORLEANS,4441,Building Material and Supplies Dealers,3126481,37,37201644441
F,2015 - 2016,December - February,4,OSWEGO,4441,Building Material and Supplies Dealers,6109567,38,38201644441
F,2015 - 2016,December - February,4,OTSEGO,4441,Building Material and Supplies Dealers,13010703,39,39201644441
F,2015 - 2016,December - February,4,PUTNAM,4441,Building Material and Supplies Dealers,19903345,40,40201644441
F,2015 - 2016,December - February,4,RENSSELAER,4441,Building Material and Supplies Dealers,20674774,41,41201644441
F,2015 - 2016,December - February,4,ROCKLAND,4441,Building Material and Supplies Dealers,47629816,42,42201644441
F,2015 - 2016,December - February,4,SARATOGA,4441,Building Material and Supplies Dealers,54871803,43,43201644441
F,2015 - 2016,December - February,4,SCHENECTADY,4441,Building Material and Supplies Dealers,23807714,44,44201644441
F,2015 - 2016,December - February,4,SCHOHARIE,4441,Building Material and Supplies Dealers,2541486,45,45201644441
F,2015 - 2016,December - February,4,SCHUYLER,4441,Building Material and Supplies Dealers,1053354,46,46201644441
F,2015 - 2016,December - February,4,SENECA,4441,Building Material and Supplies Dealers,8457478,47,47201644441
F,2015 - 2016,December - February,4,ST LAWRENCE,4441,Building Material and Supplies Dealers,21248612,48,48201644441
F,2015 - 2016,December - February,4,STEUBEN,4441,Building Material and Supplies Dealers,19203452,49,49201644441
F,2015 - 2016,December - February,4,SUFFOLK,4441,Building Material and Supplies Dealers,371930863,50,50201644441
F,2015 - 2016,December - February,4,SULLIVAN,4441,Building Material and Supplies Dealers,11302209,51,51201644441
F,2015 - 2016,December - February,4,TIOGA,4441,Building Material and Supplies Dealers,3028268,52,52201644441
F,2015 - 2016,December - February,4,TOMPKINS,4441,Building Material and Supplies Dealers,16269919,53,53201644441
F,2015 - 2016,December - February,4,ULSTER,4441,Building Material and Supplies Dealers,34320686,54,54201644441
F,2015 - 2016,December - February,4,WARREN,4441,Building Material and Supplies Dealers,22688665,55,55201644441
F,2015 - 2016,December - February,4,WASHINGTON,4441,Building Material and Supplies Dealers,6789694,56,56201644441
F,2015 - 2016,December - February,4,WAYNE,4441,Building Material and Supplies Dealers,12457975,57,57201644441
F,2015 - 2016,December - February,4,WESTCHESTER,4441,Building Material and Supplies Dealers,165128977,58,58201644441
F,2015 - 2016,December - February,4,WYOMING,4441,Building Material and Supplies Dealers,4139940,59,59201644441
F,2015 - 2016,December - February,4,YATES,4441,Building Material and Supplies Dealers,4501518,60,60201644441
F,2015 - 2016,September - November,3,NY STATE,4441,Building Material and Supplies Dealers,3271761262,1,1201634441
